date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,Puerto Rico
2024-08-10,0.7,0.1,25.0,6.0,19.0,5.0,1.2,0.1,1.0,42.0,2.0,3.0,0.2,6.0,0.8,1.0,0.5,1.0,5.0,3.0,1.3,1.4,5.0,0.9,16.0,3.0,0.1,0.6,0.9,0.2,15.0,0.2,3.0,3.8,0.3,4.0,1.0,2.0,44.0,0.4,15.0,0.2,9.0,3.5,0.3,0.2,24.0,4.0,0.2,2.0,2.0,5.0
2024-08-17,1.6,4.0,17.0,4.0,32.0,1.7,2.0,0.4,0.1,45.0,2.0,1.0,0.2,3.0,3.0,1.0,1.0,3.0,8.0,1.0,2.0,0.7,9.0,1.2,7.0,3.0,0.3,0.7,0.6,0.1,10.0,0.4,6.5,3.9,0.1,5.0,0.4,0.4,53.0,0.1,16.0,1.0,9.0,4.0,0.6,0.1,14.0,8.0,0.2,3.0,1.0,3.0
2024-08-24,1.3,0.1,25.0,4.0,18.0,0.6,1.0,0.1,0.1,41.0,2.0,1.0,0.3,3.0,2.0,2.0,0.5,3.0,9.0,5.0,2.0,2.4,12.0,0.9,8.0,1.0,0.3,1.0,1.1,0.4,12.0,1.0,2.0,1.1,0.1,3.0,1.4,2.0,55.0,0.4,24.0,0.2,8.0,11.1,0.3,0.1,14.0,5.0,0.4,2.0,1.0,3.0
2024-08-31,1.0,0.1,26.0,5.0,20.0,0.7,0.4,0.2,1.0,38.0,3.0,2.0,0.6,3.0,1.0,2.0,0.7,1.2,1.0,3.0,0.6,0.7,10.0,2.1,15.0,2.0,0.5,1.0,0.5,0.3,7.0,1.0,7.2,1.1,0.2,1.2,1.0,2.0,63.0,0.1,3.0,1.0,11.0,5.0,0.4,0.1,19.0,7.0,0.7,1.3,3.0,2.0
2024-09-07,0.5,1.0,14.0,7.0,15.0,1.0,2.0,1.0,0.2,55.0,2.9,2.0,0.6,1.8,2.2,1.0,2.0,0.8,3.0,3.0,1.4,2.4,9.0,1.2,9.0,1.0,0.3,0.7,0.5,0.3,12.0,0.5,5.0,2.6,0.2,2.0,1.2,4.0,43.0,0.1,2.0,0.1,8.0,4.0,1.2,0.3,15.0,6.0,0.2,1.0,1.0,1.0
2024-09-14,1.4,2.0,24.0,2.0,25.0,2.3,2.0,0.4,1.0,79.0,3.0,1.0,0.2,6.0,4.0,2.0,0.3,1.0,1.0,0.5,3.0,2.2,16.0,0.7,19.0,3.0,2.0,0.2,1.2,0.1,21.0,0.7,2.0,1.6,0.1,4.0,1.0,3.0,54.0,0.1,2.0,1.0,6.0,3.1,1.2,0.1,24.0,5.0,0.6,0.9,0.2,1.0
2024-09-21,1.4,3.0,18.0,3.0,17.0,0.9,0.4,0.1,0.2,44.0,5.0,1.0,1.0,7.0,6.0,0.9,2.0,2.0,4.0,1.0,5.0,2.6,11.0,0.6,16.0,1.0,0.4,1.0,0.3,0.2,27.0,0.2,3.0,1.8,0.3,3.0,5.0,2.0,83.0,0.4,1.0,2.0,2.0,10.1,1.4,0.2,4.0,6.0,0.2,1.0,0.1,6.0
2024-09-28,1.7,0.1,14.0,0.6,26.0,3.0,0.4,0.3,2.0,46.0,2.0,1.0,0.6,4.0,3.0,1.0,1.0,1.0,4.0,3.0,1.0,2.5,9.0,0.8,7.0,4.0,1.0,1.0,1.0,0.3,8.0,0.7,5.0,1.2,1.0,1.8,5.0,1.0,45.0,0.1,2.0,0.2,5.0,5.7,0.3,0.1,4.0,6.0,0.3,1.0,0.1,3.0
2024-10-05,0.8,1.0,40.0,3.0,30.0,3.0,4.0,0.1,0.2,53.0,3.1,0.5,0.3,2.0,4.0,1.0,1.1,0.9,5.0,0.4,1.0,2.2,12.0,0.6,10.0,0.6,0.1,0.5,1.0,0.1,17.0,1.0,7.0,1.1,0.1,1.2,0.6,0.5,61.0,0.4,1.0,0.1,4.0,9.6,0.3,0.1,6.0,10.0,0.5,1.0,2.0,3.0
2024-10-12,2.0,1.0,4.0,0.5,30.0,1.1,0.4,0.3,0.1,17.0,2.5,1.0,3.0,2.5,3.0,0.3,0.3,1.6,0.5,0.4,1.1,2.0,2.0,1.6,1.0,1.0,0.2,0.6,0.4,0.3,2.5,2.0,2.6,77.0,1.0,1.2,0.4,5.0,3.4,0.2,1.1,1.0,2.0,79.0,0.3,0.1,19.0,7.0,0.4,1.3,0.2,3.0
2024-10-19,6.0,1.0,14.0,2.0,75.0,2.0,5.0,0.2,0.1,134.0,5.0,1.0,6.0,5.0,3.0,1.0,1.0,2.0,13.0,0.3,2.0,0.7,6.0,88.0,4.0,2.0,2.0,0.6,5.0,0.2,2.8,2.0,5.0,48.0,0.2,11.0,1.1,4.0,5.0,0.4,8.0,1.0,8.0,46.0,1.0,1.0,15.0,1.0,0.6,7.0,0.2,4.0
2024-10-26,9.0,3.0,187.0,1.0,137.0,14.0,6.0,0.3,0.2,114.0,8.0,2.0,1.0,12.0,3.0,4.0,3.0,4.0,23.0,0.4,1.8,1.2,4.0,0.8,0.7,8.0,0.4,1.0,5.0,0.1,2.0,15.0,7.0,47.0,0.2,229.0,4.0,7.0,63.0,0.2,8.0,2.0,31.0,64.0,5.0,0.1,10.0,4.0,0.2,7.0,7.0,10.0
2024-11-02,13.0,8.0,129.0,6.0,110.0,25.0,10.0,0.4,1.0,110.0,14.0,3.0,6.0,27.0,14.0,5.0,10.0,7.0,27.0,0.1,4.0,3.0,14.0,4.0,15.0,13.0,0.3,1.0,11.0,4.0,28.0,2.0,15.0,14.0,2.0,17.0,3.0,6.0,97.0,2.0,11.0,0.1,45.0,102.0,2.0,0.2,16.0,2.0,0.4,5.0,0.2,13.0
2024-11-09,32.0,5.0,290.0,11.0,158.0,20.0,4.0,1.0,3.0,357.0,41.0,7.0,8.0,36.0,28.0,4.0,7.0,16.0,84.0,1.0,8.0,29.0,49.0,29.0,23.0,30.0,0.4,4.0,24.0,14.0,30.0,16.0,55.0,27.0,0.1,24.0,13.0,25.0,141.0,3.0,21.0,2.0,80.0,183.0,7.0,0.1,26.0,13.0,6.0,12.0,5.0,33.0
2024-11-16,44.0,9.0,361.0,13.0,313.0,29.0,5.0,4.0,1.0,375.0,42.0,15.0,12.0,30.0,26.0,5.0,11.0,18.0,84.0,0.3,11.0,16.0,56.0,26.0,24.0,29.0,4.0,6.0,40.0,11.0,37.0,21.0,60.0,38.0,1.0,40.0,13.0,33.0,111.0,0.1,13.0,0.2,92.0,221.0,10.0,3.0,26.0,22.0,4.0,6.0,4.0,74.0
2024-11-23,50.0,5.0,516.0,8.0,477.0,31.0,4.0,7.0,8.0,424.0,47.0,8.0,31.0,75.0,32.0,4.0,17.0,18.0,77.0,0.2,16.0,45.0,63.0,16.0,35.0,40.0,1.0,4.0,44.0,11.0,47.0,26.0,103.0,31.0,3.0,40.0,14.0,41.0,134.0,2.0,12.0,0.1,56.0,263.0,20.0,0.2,35.0,29.0,5.0,18.0,8.0,41.0
2024-11-30,65.0,9.0,587.0,12.0,685.0,65.0,10.0,5.0,6.0,580.0,56.0,14.0,57.0,83.0,41.0,4.0,20.0,23.0,140.0,2.0,18.0,63.0,67.0,35.0,28.0,41.0,2.0,11.0,56.0,14.0,67.0,52.0,145.0,43.0,1.0,55.0,40.0,47.0,114.0,6.0,18.0,5.0,59.0,397.0,20.0,3.0,46.0,46.0,3.0,12.0,4.0,279.0
2024-12-07,102.0,17.0,881.0,18.0,1029.0,89.0,13.0,15.0,2.0,682.0,86.0,20.0,68.0,99.0,64.0,13.0,34.0,45.0,156.0,3.0,29.0,82.0,97.0,58.0,39.0,52.0,2.0,9.0,68.0,16.0,109.0,98.0,264.0,64.0,2.0,87.0,32.0,79.0,173.0,10.0,39.0,1.0,106.0,494.0,64.0,0.1,62.0,76.0,12.0,27.0,5.0,434.0
